meta_review	first_author_meta	year_meta	Link_MA	amstar	amstar_rank	intervention_type	intervention_general	intervention_precise	intervention_comment	intervention_label	duration_month	dose	dose_unit	setting	sett_home	sett_clin	sett_class	intervention_imp	parent_imp	prof_imp	tech_imp	outcome_general	outcome_precise	outcome_type	outcome_measure	outcome_test	outcome_observation	outcome_report	link_cct	author	year	design	measure	n_cases	n_controls	multiple_es	reverse_es	value	se	ci_lo	ci_up	mean_cases	sd_cases	mean_controls	sd_controls	mean_change_cases	sd_change_cases	mean_change_controls	sd_change_controls	n_cases_exp	n_exp	n_cases_nexp	n_nexp	n_controls_exp	n_controls_nexp	rob	design_num	low_RoB_num	random_num	attrition_num	reporting_num	blinding_num	RoB_SeqGen	RoB_Conceal	RoB_BlindPers	RoB_BlindOut	RoB_Attrition	RoB_Reporting	type_comp	active_controls	perc_female	mean_age	mean_IQ	available_age	available_IQ	available_control	available_rob	country	continent	diagnostic_criteria	AMS_1_PICO	AMS_2_protocol	AMS_3_selection	AMS_4_search	AMS_5_screening_duplicate	AMS_6_extraction_duplicate	AMS_7_excluded	AMS_8_description	AMS_9_RoB	AMS_10_funding_primary	AMS_11_stat	AMS_12_MA_RoB	AMS_13_interpreting_RoB	AMS_14_heterogeneity	AMS_15_publication_bias	AMS_16_CoI	n_tot	id_row	paper	trial_id	Duration_cct	IQ_cct	Age_cct	min_age_meta	max_age_meta	min_IQ_meta	max_IQ_meta	n_cct_intervention	n_outcome_intervention	outcome_intervention	n_meta_intervention	meta_intervention	URL_meta	min_age_intervention	max_age_intervention	min_IQ_intervention	max_IQ_intervention
Sandbank (2023)	Sandbank	2023	https://doi.org/10.1136/bmj-2023-076733	5.0	Low	Complementary	MUSIC	MUSIC			7.36478711	0.5	hour/week	Music therapy	0	0	0			100		Social-communication		Observation	General Impressions	0	100	0	10.1016/j.psychres.2020.113377	Rabeyron	2020	RCT	SMD	19	17	outcomes		-0.5714		-1.2389	0.0961															low	100	100	100	100	100	100	low	low	high	low	low	low	Non-therapeutic ()	0	13.9	5.133333		1	0	1	1	France	Europe	CARS	1	1	0	1.0	1.0	1	0.0	1.0	1.0	1	1	1	1	1	1	1	36	1463	Sandbank (2023)	Rabeyron_2020	7-12 months		< 6 yo	3.783333	7.616667	Inf	-Inf	20	7	Social-communication | Quality of life | Overall ASD symptoms | Adaptive behaviors | Disruptive behaviors | Language (Overall skills) | Restricted/repetitive behaviors	4	Geretsegger (2022) | Ke (2022) | Maw (2018) | Sandbank (2023)	https://doi.org/10.1002/14651858.CD004381.pub4. | https://doi.org/10.3389/fpsyt.2022.905113 | https://doi.org/10.1016/j.heliyon.2018.e00763 | https://doi.org/10.1136/bmj-2023-076733	3.783333	25	98	98
Sandbank (2023)	Sandbank	2023	https://doi.org/10.1136/bmj-2023-076733	5.0	Low	Complementary	MUSIC	MUSIC			7.36478711	0.5	hour/week	Music therapy	0	0	0			100		Disruptive behaviors		Report	ABC Total Score	0	0	100	10.1016/j.psychres.2020.113377	Rabeyron	2020	RCT	SMD	19	17	outcomes		0.0431		-0.6113	0.6975															high	100	0	100	100	100	0	low	low	high	high	low	low	Non-therapeutic ()	0	13.9	5.133333		1	0	1	1	France	Europe	CARS	1	1	0	1.0	1.0	1	0.0	1.0	1.0	1	1	1	1	1	1	1	36	1464	Sandbank (2023)	Rabeyron_2020	7-12 months		< 6 yo	5.133333	7.616667	Inf	-Inf	20	7	Social-communication | Quality of life | Overall ASD symptoms | Adaptive behaviors | Disruptive behaviors | Language (Overall skills) | Restricted/repetitive behaviors	4	Geretsegger (2022) | Ke (2022) | Maw (2018) | Sandbank (2023)	https://doi.org/10.1002/14651858.CD004381.pub4. | https://doi.org/10.3389/fpsyt.2022.905113 | https://doi.org/10.1016/j.heliyon.2018.e00763 | https://doi.org/10.1136/bmj-2023-076733	3.783333	25	98	98
Sandbank (2023)	Sandbank	2023	https://doi.org/10.1136/bmj-2023-076733	5.0	Low	Complementary	MUSIC	MUSIC			7.36478711	0.5	hour/week	Music therapy	0	0	0			100		Disruptive behaviors		Report	ABC Irritability	0	0	100	10.1016/j.psychres.2020.113377	Rabeyron	2020	RCT	SMD	19	17	outcomes		0.1459		-0.5093	0.8011															high	100	0	100	100	100	0	low	low	high	high	low	low	Non-therapeutic ()	0	13.9	5.133333		1	0	1	1	France	Europe	CARS	1	1	0	1.0	1.0	1	0.0	1.0	1.0	1	1	1	1	1	1	1	36	1465	Sandbank (2023)	Rabeyron_2020	7-12 months		< 6 yo	5.133333	7.616667	Inf	-Inf	20	7	Social-communication | Quality of life | Overall ASD symptoms | Adaptive behaviors | Disruptive behaviors | Language (Overall skills) | Restricted/repetitive behaviors	4	Geretsegger (2022) | Ke (2022) | Maw (2018) | Sandbank (2023)	https://doi.org/10.1002/14651858.CD004381.pub4. | https://doi.org/10.3389/fpsyt.2022.905113 | https://doi.org/10.1016/j.heliyon.2018.e00763 | https://doi.org/10.1136/bmj-2023-076733	3.783333	25	98	98
Sandbank (2023)	Sandbank	2023	https://doi.org/10.1136/bmj-2023-076733	5.0	Low	Complementary	MUSIC	MUSIC			7.36478711	0.5	hour/week	Music therapy	0	0	0			100		Social-communication		Report	ABC Lethargy	0	0	100	10.1016/j.psychres.2020.113377	Rabeyron	2020	RCT	SMD	19	17	outcomes		-0.0159		-0.6702	0.6384															high	100	0	100	100	100	0	low	low	high	high	low	low	Non-therapeutic ()	0	13.9	5.133333		1	0	1	1	France	Europe	CARS	1	1	0	1.0	1.0	1	0.0	1.0	1.0	1	1	1	1	1	1	1	36	1466	Sandbank (2023)	Rabeyron_2020	7-12 months		< 6 yo	3.783333	7.616667	Inf	-Inf	20	7	Social-communication | Quality of life | Overall ASD symptoms | Adaptive behaviors | Disruptive behaviors | Language (Overall skills) | Restricted/repetitive behaviors	4	Geretsegger (2022) | Ke (2022) | Maw (2018) | Sandbank (2023)	https://doi.org/10.1002/14651858.CD004381.pub4. | https://doi.org/10.3389/fpsyt.2022.905113 | https://doi.org/10.1016/j.heliyon.2018.e00763 | https://doi.org/10.1136/bmj-2023-076733	3.783333	25	98	98
Sandbank (2023)	Sandbank	2023	https://doi.org/10.1136/bmj-2023-076733	5.0	Low	Complementary	MUSIC	MUSIC			7.36478711	0.5	hour/week	Music therapy	0	0	0			100		Restricted/repetitive behaviors		Report	ABC Stereotypy	0	0	100	10.1016/j.psychres.2020.113377	Rabeyron	2020	RCT	SMD	19	17	outcomes		0.3096		-0.3486	0.9678															high	100	0	100	100	100	0	low	low	high	high	low	low	Non-therapeutic ()	0	13.9	5.133333		1	0	1	1	France	Europe	CARS	1	1	0	1.0	1.0	1	0.0	1.0	1.0	1	1	1	1	1	1	1	36	1467	Sandbank (2023)	Rabeyron_2020	7-12 months		< 6 yo	3.783333	7.616667	Inf	-Inf	20	7	Social-communication | Quality of life | Overall ASD symptoms | Adaptive behaviors | Disruptive behaviors | Language (Overall skills) | Restricted/repetitive behaviors	4	Geretsegger (2022) | Ke (2022) | Maw (2018) | Sandbank (2023)	https://doi.org/10.1002/14651858.CD004381.pub4. | https://doi.org/10.3389/fpsyt.2022.905113 | https://doi.org/10.1016/j.heliyon.2018.e00763 | https://doi.org/10.1136/bmj-2023-076733	3.783333	25	98	98
Sandbank (2023)	Sandbank	2023	https://doi.org/10.1136/bmj-2023-076733	5.0	Low	Complementary	MUSIC	MUSIC			7.36478711	0.5	hour/week	Music therapy	0	0	0			100		Disruptive behaviors		Report	ABC Inappropriate Speech	0	0	100	10.1016/j.psychres.2020.113377	Rabeyron	2020	RCT	SMD	19	17	outcomes		0.0649		-0.5896	0.7194															high	100	0	100	100	100	0	low	low	high	high	low	low	Non-therapeutic ()	0	13.9	5.133333		1	0	1	1	France	Europe	CARS	1	1	0	1.0	1.0	1	0.0	1.0	1.0	1	1	1	1	1	1	1	36	1468	Sandbank (2023)	Rabeyron_2020	7-12 months		< 6 yo	5.133333	7.616667	Inf	-Inf	20	7	Social-communication | Quality of life | Overall ASD symptoms | Adaptive behaviors | Disruptive behaviors | Language (Overall skills) | Restricted/repetitive behaviors	4	Geretsegger (2022) | Ke (2022) | Maw (2018) | Sandbank (2023)	https://doi.org/10.1002/14651858.CD004381.pub4. | https://doi.org/10.3389/fpsyt.2022.905113 | https://doi.org/10.1016/j.heliyon.2018.e00763 | https://doi.org/10.1136/bmj-2023-076733	3.783333	25	98	98
Sandbank (2023)	Sandbank	2023	https://doi.org/10.1136/bmj-2023-076733	5.0	Low	Complementary	MUSIC	MUSIC			7.36478711	0.5	hour/week	Music therapy	0	0	0			100		Disruptive behaviors		Report	ABC Hyperactivity	0	0	100	10.1016/j.psychres.2020.113377	Rabeyron	2020	RCT	SMD	19	17	outcomes		-0.2289		-0.8854	0.4275															high	100	0	100	100	100	0	low	low	high	high	low	low	Non-therapeutic ()	0	13.9	5.133333		1	0	1	1	France	Europe	CARS	1	1	0	1.0	1.0	1	0.0	1.0	1.0	1	1	1	1	1	1	1	36	1469	Sandbank (2023)	Rabeyron_2020	7-12 months		< 6 yo	5.133333	7.616667	Inf	-Inf	20	7	Social-communication | Quality of life | Overall ASD symptoms | Adaptive behaviors | Disruptive behaviors | Language (Overall skills) | Restricted/repetitive behaviors	4	Geretsegger (2022) | Ke (2022) | Maw (2018) | Sandbank (2023)	https://doi.org/10.1002/14651858.CD004381.pub4. | https://doi.org/10.3389/fpsyt.2022.905113 | https://doi.org/10.1016/j.heliyon.2018.e00763 | https://doi.org/10.1136/bmj-2023-076733	3.783333	25	98	98
Sandbank (2023)	Sandbank	2023	https://doi.org/10.1136/bmj-2023-076733	5.0	Low	Complementary	SENS	SENS						Sensory Integration Therapy and Exercise	0	0	0			100		Overall ASD symptoms		Observation	CARS Score	0	100	0		Xu	2019	RCT	SMD	50	53	outcomes		0.4350		0.0440	0.8259															high	100	0	0	100	100	0	unclear	unclear	high	unclear	low	low	NA ()		14.6	6.175		1	0	0	1				1	1	0	1.0	1.0	1	0.0	1.0	1.0	1	1	1	1	1	1	1	103	1470	Sandbank (2023)	Xu_2019			6-12 yo	5.983333	6.6	Inf	-Inf	19	6	Overall ASD symptoms | Global cognition (IQ) | Sensory Profile | Language (Overall skills) | Adaptive behaviors | Social-communication	2	Li (2018) | Sandbank (2023)	https://doi.org/10.1042/BSR20181412 | https://doi.org/10.1136/bmj-2023-076733	4	6.82	Inf	-Inf
Sandbank (2023)	Sandbank	2023	https://doi.org/10.1136/bmj-2023-076733	5.0	Low	Complementary	SENS	SENS						Sensory Integration Therapy and Exercise	0	0	0			100		Overall ASD symptoms		Report	Autism Behavior Checklist Score	0	0	100		Xu	2019	RCT	SMD	50	53	outcomes		0.6125		0.2171	1.0078															high	100	0	0	100	100	0	unclear	unclear	high	high	low	low	NA ()		14.6	6.175		1	0	0	1				1	1	0	1.0	1.0	1	0.0	1.0	1.0	1	1	1	1	1	1	1	103	1471	Sandbank (2023)	Xu_2019			6-12 yo	5.983333	6.6	Inf	-Inf	19	6	Overall ASD symptoms | Global cognition (IQ) | Sensory Profile | Language (Overall skills) | Adaptive behaviors | Social-communication	2	Li (2018) | Sandbank (2023)	https://doi.org/10.1042/BSR20181412 | https://doi.org/10.1136/bmj-2023-076733	4	6.82	Inf	-Inf
Fraguas (2019)	Fraguas	2019	https://doi.org/10.1542/peds.2018-3218	2.0	Critically low	Complementary	PUFA	n-3			1.38089758	1.5	g/day	Home	100	0	0			100		ADHD symptoms		Report	ABC: Hyperactivity	0	0	100		Amminger	2007	RCT DB	SMD	7	5			-0.294		-1.606	1.017															high	100	0	0	100	100	0	unclear	unclear	unclear	unclear	low	low	Placebo ()	0	0	11.166667		1	0	1	1	Austria	Europe	ASD (DSM-IV)	1	0	0	0.0	1.0	1	0.0	0.5	0.0	1	1	1	1	1	1	1	12	1472	Fraguas (2019)	Amminger_2007	< 2 months		6-12 yo	3.447391	14.638462	100	100	12	11	ADHD symptoms | Social-communication | Restricted/repetitive behaviors | Disruptive behaviors | Overall ASD symptoms | Acceptability | Tolerability | Mood related symptoms | Adaptive behaviors | Adverse events | Language (Overall skills)	10	Cheng (2017) | De Andrade (2021) | Horvath (2017) | James (2011) | Mazahery (2017) | De Crescenzo (2020) | Siafis (child) (2022) | Zhou (2021) | Fraguas (2019) | Salazar de Pablo (2023)	https://doi.org/10.2147/NDT.S147305 | https://doi.org/10.1080/1028415X.2021.1913950 | https://doi.org/10.3945/jn.116.242354. | https://doi.org/10.1002/14651858.CD007992.pub2. | https://doi.org/10.3390/nu9020155 | https://doi.org/10.1186/s12955-020-01284-5 | https://doi.org/10.1186/s13229-022-00488-4 | https://doi.org/10.1016/j.jaac.2020.03.007 | https://doi.org/10.1542/peds.2018-3218 | 10.1016/j.jaac.2022.03.033	3.447391	17	100	100
Fraguas (2019)	Fraguas	2019	https://doi.org/10.1542/peds.2018-3218	2.0	Critically low	Complementary	PUFA	n-3			1.38089758	1.5	g/day	Home	100	0	0			100		Disruptive behaviors		Report	ABC: Irritability	0	0	100		Amminger	2007	RCT DB	SMD	7	5			-0.402		-1.719	0.916															high	100	0	0	100	100	0	unclear	unclear	unclear	unclear	low	low	Placebo ()	0	0	11.166667		1	0	1	1	Austria	Europe	ASD (DSM-IV)	1	0	0	0.0	1.0	1	0.0	0.5	0.0	1	1	1	1	1	1	1	12	1473	Fraguas (2019)	Amminger_2007	< 2 months		6-12 yo	5.8	14.638462	100	100	12	11	ADHD symptoms | Social-communication | Restricted/repetitive behaviors | Disruptive behaviors | Overall ASD symptoms | Acceptability | Tolerability | Mood related symptoms | Adaptive behaviors | Adverse events | Language (Overall skills)	10	Cheng (2017) | De Andrade (2021) | Horvath (2017) | James (2011) | Mazahery (2017) | De Crescenzo (2020) | Siafis (child) (2022) | Zhou (2021) | Fraguas (2019) | Salazar de Pablo (2023)	https://doi.org/10.2147/NDT.S147305 | https://doi.org/10.1080/1028415X.2021.1913950 | https://doi.org/10.3945/jn.116.242354. | https://doi.org/10.1002/14651858.CD007992.pub2. | https://doi.org/10.3390/nu9020155 | https://doi.org/10.1186/s12955-020-01284-5 | https://doi.org/10.1186/s13229-022-00488-4 | https://doi.org/10.1016/j.jaac.2020.03.007 | https://doi.org/10.1542/peds.2018-3218 | 10.1016/j.jaac.2022.03.033	3.447391	17	100	100
Fraguas (2019)	Fraguas	2019	https://doi.org/10.1542/peds.2018-3218	2.0	Critically low	Complementary	PUFA	n-3			1.38089758	1.5	g/day	Home	100	0	0			100		Social-communication		Report	ABC: Social Withdrawal	0	0	100		Amminger	2007	RCT DB	SMD	7	5			0.202		-1.106	1.510															high	100	0	0	100	100	0	unclear	unclear	unclear	unclear	low	low	Placebo ()	0	0	11.166667		1	0	1	1	Austria	Europe	ASD (DSM-IV)	1	0	0	0.0	1.0	1	0.0	0.5	0.0	1	1	1	1	1	1	1	12	1474	Fraguas (2019)	Amminger_2007	< 2 months		6-12 yo	3.694595	14.638462	100	100	12	11	ADHD symptoms | Social-communication | Restricted/repetitive behaviors | Disruptive behaviors | Overall ASD symptoms | Acceptability | Tolerability | Mood related symptoms | Adaptive behaviors | Adverse events | Language (Overall skills)	10	Cheng (2017) | De Andrade (2021) | Horvath (2017) | James (2011) | Mazahery (2017) | De Crescenzo (2020) | Siafis (child) (2022) | Zhou (2021) | Fraguas (2019) | Salazar de Pablo (2023)	https://doi.org/10.2147/NDT.S147305 | https://doi.org/10.1080/1028415X.2021.1913950 | https://doi.org/10.3945/jn.116.242354. | https://doi.org/10.1002/14651858.CD007992.pub2. | https://doi.org/10.3390/nu9020155 | https://doi.org/10.1186/s12955-020-01284-5 | https://doi.org/10.1186/s13229-022-00488-4 | https://doi.org/10.1016/j.jaac.2020.03.007 | https://doi.org/10.1542/peds.2018-3218 | 10.1016/j.jaac.2022.03.033	3.447391	17	100	100
Fraguas (2019)	Fraguas	2019	https://doi.org/10.1542/peds.2018-3218	2.0	Critically low	Complementary	PUFA	n-3			1.38089758	1.5	g/day	Home	100	0	0			100		Restricted/repetitive behaviors		Report	ABC: Stereotypy	0	0	100		Amminger	2007	RCT DB	SMD	7	5			0.877		-0.487	2.241															high	100	0	0	100	100	0	unclear	unclear	unclear	unclear	low	low	Placebo ()	0	0	11.166667		1	0	1	1	Austria	Europe	ASD (DSM-IV)	1	0	0	0.0	1.0	1	0.0	0.5	0.0	1	1	1	1	1	1	1	12	1475	Fraguas (2019)	Amminger_2007	< 2 months		6-12 yo	3.694595	14.638462	100	100	12	11	ADHD symptoms | Social-communication | Restricted/repetitive behaviors | Disruptive behaviors | Overall ASD symptoms | Acceptability | Tolerability | Mood related symptoms | Adaptive behaviors | Adverse events | Language (Overall skills)	10	Cheng (2017) | De Andrade (2021) | Horvath (2017) | James (2011) | Mazahery (2017) | De Crescenzo (2020) | Siafis (child) (2022) | Zhou (2021) | Fraguas (2019) | Salazar de Pablo (2023)	https://doi.org/10.2147/NDT.S147305 | https://doi.org/10.1080/1028415X.2021.1913950 | https://doi.org/10.3945/jn.116.242354. | https://doi.org/10.1002/14651858.CD007992.pub2. | https://doi.org/10.3390/nu9020155 | https://doi.org/10.1186/s12955-020-01284-5 | https://doi.org/10.1186/s13229-022-00488-4 | https://doi.org/10.1016/j.jaac.2020.03.007 | https://doi.org/10.1542/peds.2018-3218 | 10.1016/j.jaac.2022.03.033	3.447391	17	100	100
Fraguas (2019)	Fraguas	2019	https://doi.org/10.1542/peds.2018-3218	2.0	Critically low	Complementary	PUFA	n-3			2.76179517	1.3	g/day	Home	100	0	0			100		ADHD symptoms		Report	ABC: hiperactivity	0	0	100	10.1007/s10803-010-1078-8	Bent	2011	RCT DB	SMD	13	12			0.377		-0.458	1.212															low	100	100	100	100	100	100	low	low	low	low	low	low	Placebo ()	0	11.11	5.8		1	0	1	1	USA	North America	ASD (ADOS, SCQ, DSM-IV)	1	0	0	0.0	1.0	1	0.0	0.5	0.0	1	1	1	1	1	1	1	25	1476	Fraguas (2019)	Bent_2011	2-6 months		< 6 yo	3.447391	14.638462	100	100	12	11	ADHD symptoms | Social-communication | Restricted/repetitive behaviors | Disruptive behaviors | Overall ASD symptoms | Acceptability | Tolerability | Mood related symptoms | Adaptive behaviors | Adverse events | Language (Overall skills)	10	Cheng (2017) | De Andrade (2021) | Horvath (2017) | James (2011) | Mazahery (2017) | De Crescenzo (2020) | Siafis (child) (2022) | Zhou (2021) | Fraguas (2019) | Salazar de Pablo (2023)	https://doi.org/10.2147/NDT.S147305 | https://doi.org/10.1080/1028415X.2021.1913950 | https://doi.org/10.3945/jn.116.242354. | https://doi.org/10.1002/14651858.CD007992.pub2. | https://doi.org/10.3390/nu9020155 | https://doi.org/10.1186/s12955-020-01284-5 | https://doi.org/10.1186/s13229-022-00488-4 | https://doi.org/10.1016/j.jaac.2020.03.007 | https://doi.org/10.1542/peds.2018-3218 | 10.1016/j.jaac.2022.03.033	3.447391	17	100	100
Fraguas (2019)	Fraguas	2019	https://doi.org/10.1542/peds.2018-3218	2.0	Critically low	Complementary	PUFA	n-3			2.76179517	1.3	g/day	Home	100	0	0			100		Disruptive behaviors		Report	ABC: Irritability	0	0	100	10.1007/s10803-010-1078-8	Bent	2011	RCT DB	SMD	13	12			-0.061		-0.890	0.767															low	100	100	100	100	100	100	low	low	low	low	low	low	Placebo ()	0	11.11	5.8		1	0	1	1	USA	North America	ASD (ADOS, SCQ, DSM-IV)	1	0	0	0.0	1.0	1	0.0	0.5	0.0	1	1	1	1	1	1	1	25	1477	Fraguas (2019)	Bent_2011	2-6 months		< 6 yo	5.8	14.638462	100	100	12	11	ADHD symptoms | Social-communication | Restricted/repetitive behaviors | Disruptive behaviors | Overall ASD symptoms | Acceptability | Tolerability | Mood related symptoms | Adaptive behaviors | Adverse events | Language (Overall skills)	10	Cheng (2017) | De Andrade (2021) | Horvath (2017) | James (2011) | Mazahery (2017) | De Crescenzo (2020) | Siafis (child) (2022) | Zhou (2021) | Fraguas (2019) | Salazar de Pablo (2023)	https://doi.org/10.2147/NDT.S147305 | https://doi.org/10.1080/1028415X.2021.1913950 | https://doi.org/10.3945/jn.116.242354. | https://doi.org/10.1002/14651858.CD007992.pub2. | https://doi.org/10.3390/nu9020155 | https://doi.org/10.1186/s12955-020-01284-5 | https://doi.org/10.1186/s13229-022-00488-4 | https://doi.org/10.1016/j.jaac.2020.03.007 | https://doi.org/10.1542/peds.2018-3218 | 10.1016/j.jaac.2022.03.033	3.447391	17	100	100
Fraguas (2019)	Fraguas	2019	https://doi.org/10.1542/peds.2018-3218	2.0	Critically low	Complementary	PUFA	n-3			2.76179517	1.3	g/day	Home	100	0	0			100		Social-communication		Report	ABC: lethargy	0	0	100	10.1007/s10803-010-1078-8	Bent	2011	RCT DB	SMD	13	12			0.151		-0.678	0.980															low	100	100	100	100	100	100	low	low	low	low	low	low	Placebo ()	0	11.11	5.8		1	0	1	1	USA	North America	ASD (ADOS, SCQ, DSM-IV)	1	0	0	0.0	1.0	1	0.0	0.5	0.0	1	1	1	1	1	1	1	25	1478	Fraguas (2019)	Bent_2011	2-6 months		< 6 yo	3.694595	14.638462	100	100	12	11	ADHD symptoms | Social-communication | Restricted/repetitive behaviors | Disruptive behaviors | Overall ASD symptoms | Acceptability | Tolerability | Mood related symptoms | Adaptive behaviors | Adverse events | Language (Overall skills)	10	Cheng (2017) | De Andrade (2021) | Horvath (2017) | James (2011) | Mazahery (2017) | De Crescenzo (2020) | Siafis (child) (2022) | Zhou (2021) | Fraguas (2019) | Salazar de Pablo (2023)	https://doi.org/10.2147/NDT.S147305 | https://doi.org/10.1080/1028415X.2021.1913950 | https://doi.org/10.3945/jn.116.242354. | https://doi.org/10.1002/14651858.CD007992.pub2. | https://doi.org/10.3390/nu9020155 | https://doi.org/10.1186/s12955-020-01284-5 | https://doi.org/10.1186/s13229-022-00488-4 | https://doi.org/10.1016/j.jaac.2020.03.007 | https://doi.org/10.1542/peds.2018-3218 | 10.1016/j.jaac.2022.03.033	3.447391	17	100	100
Fraguas (2019)	Fraguas	2019	https://doi.org/10.1542/peds.2018-3218	2.0	Critically low	Complementary	PUFA	n-3			2.76179517	1.3	g/day	Home	100	0	0			100		Restricted/repetitive behaviors		Report	ABC: Stereotypy	0	0	100	10.1007/s10803-010-1078-8	Bent	2011	RCT DB	SMD	13	12			-0.190		-1.020	0.640															low	100	100	100	100	100	100	low	low	low	low	low	low	Placebo ()	0	11.11	5.8		1	0	1	1	USA	North America	ASD (ADOS, SCQ, DSM-IV)	1	0	0	0.0	1.0	1	0.0	0.5	0.0	1	1	1	1	1	1	1	25	1479	Fraguas (2019)	Bent_2011	2-6 months		< 6 yo	3.694595	14.638462	100	100	12	11	ADHD symptoms | Social-communication | Restricted/repetitive behaviors | Disruptive behaviors | Overall ASD symptoms | Acceptability | Tolerability | Mood related symptoms | Adaptive behaviors | Adverse events | Language (Overall skills)	10	Cheng (2017) | De Andrade (2021) | Horvath (2017) | James (2011) | Mazahery (2017) | De Crescenzo (2020) | Siafis (child) (2022) | Zhou (2021) | Fraguas (2019) | Salazar de Pablo (2023)	https://doi.org/10.2147/NDT.S147305 | https://doi.org/10.1080/1028415X.2021.1913950 | https://doi.org/10.3945/jn.116.242354. | https://doi.org/10.1002/14651858.CD007992.pub2. | https://doi.org/10.3390/nu9020155 | https://doi.org/10.1186/s12955-020-01284-5 | https://doi.org/10.1186/s13229-022-00488-4 | https://doi.org/10.1016/j.jaac.2020.03.007 | https://doi.org/10.1542/peds.2018-3218 | 10.1016/j.jaac.2022.03.033	3.447391	17	100	100
Fraguas (2019)	Fraguas	2019	https://doi.org/10.1542/peds.2018-3218	2.0	Critically low	Complementary	PUFA	n-3			2.76179517	1.3	g/day	Home	100	0	0			100		ADHD symptoms		Report	BASC: hyperactivity	0	0	100	10.1007/s10803-010-1078-8	Bent	2011	RCT DB	SMD	13	12			0.148		-0.682	0.977															low	100	100	100	100	100	100	low	low	low	low	low	low	Placebo ()	0	11.11	5.8		1	0	1	1	USA	North America	ASD (ADOS, SCQ, DSM-IV)	1	0	0	0.0	1.0	1	0.0	0.5	0.0	1	1	1	1	1	1	1	25	1480	Fraguas (2019)	Bent_2011	2-6 months		< 6 yo	3.447391	14.638462	100	100	12	11	ADHD symptoms | Social-communication | Restricted/repetitive behaviors | Disruptive behaviors | Overall ASD symptoms | Acceptability | Tolerability | Mood related symptoms | Adaptive behaviors | Adverse events | Language (Overall skills)	10	Cheng (2017) | De Andrade (2021) | Horvath (2017) | James (2011) | Mazahery (2017) | De Crescenzo (2020) | Siafis (child) (2022) | Zhou (2021) | Fraguas (2019) | Salazar de Pablo (2023)	https://doi.org/10.2147/NDT.S147305 | https://doi.org/10.1080/1028415X.2021.1913950 | https://doi.org/10.3945/jn.116.242354. | https://doi.org/10.1002/14651858.CD007992.pub2. | https://doi.org/10.3390/nu9020155 | https://doi.org/10.1186/s12955-020-01284-5 | https://doi.org/10.1186/s13229-022-00488-4 | https://doi.org/10.1016/j.jaac.2020.03.007 | https://doi.org/10.1542/peds.2018-3218 | 10.1016/j.jaac.2022.03.033	3.447391	17	100	100
Fraguas (2019)	Fraguas	2019	https://doi.org/10.1542/peds.2018-3218	2.0	Critically low	Complementary	PUFA	n-3			2.76179517	1.3	g/day	Home	100	0	0			100		Language (Overall skills)		Test	EVT	100	0	0	10.1007/s10803-010-1078-8	Bent	2011	RCT DB	SMD	13	12			-0.552		-1.396	0.291															low	100	100	100	100	100	100	low	low	low	low	low	low	Placebo ()	0	11.11	5.8		1	0	1	1	USA	North America	ASD (ADOS, SCQ, DSM-IV)	1	0	0	0.0	1.0	1	0.0	0.5	0.0	1	1	1	1	1	1	1	25	1481	Fraguas (2019)	Bent_2011	2-6 months		< 6 yo	3.694595	5.8	Inf	-Inf	12	11	ADHD symptoms | Social-communication | Restricted/repetitive behaviors | Disruptive behaviors | Overall ASD symptoms | Acceptability | Tolerability | Mood related symptoms | Adaptive behaviors | Adverse events | Language (Overall skills)	10	Cheng (2017) | De Andrade (2021) | Horvath (2017) | James (2011) | Mazahery (2017) | De Crescenzo (2020) | Siafis (child) (2022) | Zhou (2021) | Fraguas (2019) | Salazar de Pablo (2023)	https://doi.org/10.2147/NDT.S147305 | https://doi.org/10.1080/1028415X.2021.1913950 | https://doi.org/10.3945/jn.116.242354. | https://doi.org/10.1002/14651858.CD007992.pub2. | https://doi.org/10.3390/nu9020155 | https://doi.org/10.1186/s12955-020-01284-5 | https://doi.org/10.1186/s13229-022-00488-4 | https://doi.org/10.1016/j.jaac.2020.03.007 | https://doi.org/10.1542/peds.2018-3218 | 10.1016/j.jaac.2022.03.033	3.447391	17	100	100
